TotalCharges,MonthlyCharges,tenure,Contract,PaymentMethod,OnlineSecurity,TechSupport,InternetService,gender,OnlineBackup,PaperlessBilling,MultipleLines
0.7055434,-0.30283567,1.6137012,2,1,2,2,0,0,2,0,1
1.8076975,0.81887734,1.6137012,2,3,2,2,0,1,2,1,2
-0.84875226,-0.7980512,-0.9516817,0,2,0,0,0,0,2,0,1
0.6198963,0.16412929,0.84001434,2,0,2,0,0,1,2,0,2
2.3273413,1.5301265,1.4508197,2,0,2,0,1,0,2,1,2
0.3328241,-0.37429294,1.0028958,1,2,0,2,0,1,0,1,0
-0.8331018,-1.3132082,-0.7073595,0,2,1,1,2,0,1,1,2
-0.80806994,-1.4993294,-0.3815966,2,3,1,1,2,0,1,1,0
-0.8883751,-1.3547531,-0.8295206,2,0,1,1,2,1,1,1,2
-0.15496686,-0.3859255,0.10704778,1,1,2,0,0,1,0,0,1
-0.2299522,0.8271863,-0.54447806,0,3,0,0,1,0,0,0,2
-0.71487355,0.6560212,-0.992402,0,0,0,0,1,1,0,0,2
-0.5756529,-1.4993294,0.84001434,2,0,1,1,2,1,1,0,0
-0.8963217,-1.4744025,-0.78880024,0,2,1,1,2,1,1,1,0
-0.9741767,0.35025057,-1.2774446,0,0,0,0,1,0,0,1,0
-0.18255934,0.69258076,-0.3815966,0,2,0,0,1,0,0,0,2
-0.7104367,-0.6119299,-0.74807984,0,2,0,0,0,0,0,1,1
-0.27727884,-0.30283567,-0.09655403,2,3,2,0,0,1,0,1,0
-0.9426992,-1.4926823,-0.992402,2,3,1,1,2,0,1,1,0
-0.4723025,0.22063039,-0.66663915,0,0,0,0,0,1,2,1,2
1.5446419,1.1346188,1.0436162,0,2,0,0,1,1,2,1,2
-0.7101939,1.1645311,-1.0331224,0,2,0,0,1,1,2,1,2
-0.75992656,1.1130154,-1.0738428,0,2,0,0,1,0,2,1,2
1.6080825,0.56794596,1.5729809,2,0,2,2,0,0,0,0,0
-0.98759764,-0.66012204,-1.2774446,0,3,0,0,0,1,0,1,0
1.6086785,1.2725478,1.0028958,0,2,2,2,1,1,2,1,2
-0.9988995,-1.5109621,-1.2774446,0,2,1,1,2,0,1,0,0
-0.7996597,-1.4777261,-0.3815966,0,0,1,1,2,0,1,1,0
-0.02534841,-0.20478964,0.26992923,1,1,0,0,0,0,2,1,0
1.0539371,1.1961052,0.59569216,0,3,2,2,1,1,2,0,2
-0.9126123,-1.4893587,-0.8702409,0,3,1,1,2,1,1,0,0
0.6017956,0.788965,0.35136998,0,0,0,0,1,0,2,1,2
-0.9132304,0.21065961,-1.1960039,2,3,2,2,0,0,2,0,0
-0.016783703,0.35191235,-0.1372744,1,0,0,2,0,1,0,1,0
2.1865976,1.3406816,1.4915402,1,1,2,2,1,0,2,1,2
-0.013803716,-0.25298175,0.22920887,0,1,2,0,0,0,2,1,0
-0.44047183,0.30205846,-0.66663915,0,0,0,0,1,1,0,1,2
0.52023226,0.46657634,0.4328107,2,2,2,2,0,0,0,1,0
-0.89457786,-0.51554567,-1.0738428,1,3,0,2,0,0,0,1,1
-0.68357265,-1.2616925,-0.30015585,1,3,1,1,2,0,1,1,2
-0.9764503,0.17908546,-1.2774446,0,3,0,0,1,0,0,1,0
0.69291705,0.9900424,0.35136998,0,2,0,0,1,1,2,1,0
1.0886595,1.2924894,0.5142514,0,0,0,2,1,1,0,1,2
-0.82179993,0.68261,-1.1145631,0,3,0,0,1,0,2,1,0
1.2142164,1.6132163,0.5142514,1,3,2,2,1,0,2,0,2
0.9773183,1.3091074,0.47353107,0,2,0,2,1,0,0,0,2
1.0304725,0.30039665,1.1657772,2,0,0,2,0,0,0,1,0
1.0373816,0.9468357,0.799294,0,0,0,2,1,1,2,1,2
-0.8155972,0.47488534,-1.0738428,0,2,2,0,1,0,0,1,2
-0.3237225,-1.3414588,1.2879384,2,0,1,1,2,1,1,1,2
-0.8362584,-1.4827116,-0.54447806,2,3,1,1,2,0,1,0,0
2.2519586,1.3622849,1.5729809,1,0,0,2,1,1,2,0,2
0.6595412,0.5529898,0.5142514,0,0,0,0,1,1,2,0,2
1.3171915,1.2343266,0.71785325,1,0,2,0,1,1,2,1,2
2.5200253,1.7893667,1.4508197,2,3,2,2,1,0,2,0,2
-0.97667104,0.1624675,-1.2774446,0,2,0,0,1,1,0,1,0
-0.5242205,0.8820256,-0.8295206,0,2,0,0,1,0,2,1,2
0.31242773,0.86042225,0.025607055,0,2,2,0,1,0,0,1,2
0.27134806,0.8836874,-0.015113308,0,3,0,0,1,0,0,1,2
-0.39488903,-1.5009913,1.5729809,2,0,1,1,2,1,1,1,0
-0.29456276,0.9235705,-0.62591875,0,2,0,0,1,0,0,1,2
-0.5855421,-0.52551645,-0.54447806,1,0,2,0,0,1,0,1,0
0.72280526,0.30704382,0.8807347,0,0,0,0,1,1,0,0,2
0.5101445,-0.19980425,1.0028958,0,0,2,0,0,0,2,1,1
1.5427656,0.6011819,1.4508197,2,0,2,2,0,1,2,0,0
0.094160154,-0.53382546,0.84001434,0,0,2,0,0,0,2,1,1
1.2535301,1.4171243,0.6364125,0,0,0,0,1,0,2,1,2
-0.15123636,-0.36930755,0.14776814,1,3,2,0,0,1,2,0,0
-0.11510124,-0.118376195,0.10704778,1,3,2,0,0,1,2,0,0
0.9010306,0.029523736,1.4100994,2,3,2,0,0,0,2,0,2
0.11696258,-0.61359173,0.84001434,0,0,2,0,0,1,2,1,1
-0.29438618,0.36686853,-0.42231694,0,0,0,0,1,0,0,1,2
-0.07532392,0.33197078,-0.09655403,0,2,2,0,0,1,2,1,0
1.2169535,1.1778255,0.71785325,2,3,0,2,1,0,2,1,0
-0.5971971,-1.4760643,0.5142514,2,3,1,1,2,1,1,0,0
-0.6927113,-1.3181937,-0.1372744,0,1,0,0,0,0,0,1,1
-0.7783363,-0.643504,-0.8295206,0,0,0,0,0,1,0,1,0
-0.95943123,-0.9276713,-1.1960039,0,3,0,2,0,1,2,1,1
-0.99185795,-0.98084885,-1.2774446,0,0,0,0,0,1,0,1,1
-0.92550355,0.82386273,-1.2367243,0,0,0,0,1,1,0,1,0
-0.083226405,0.3768393,-0.21871513,0,2,0,0,1,0,2,1,0
1.1446612,0.68759537,0.9214551,0,2,0,0,1,0,2,1,2
-0.99863464,-1.4910206,-1.2774446,0,2,1,1,2,0,1,1,0
-0.8606502,0.5330482,-1.1552835,0,1,0,2,1,1,0,0,2
-0.39464623,-1.2999139,0.9214551,2,1,1,1,2,0,1,1,2
-0.7976731,-0.3443806,-0.992402,0,2,0,0,0,1,0,1,0
2.3969405,1.6680555,1.5322605,2,0,2,2,1,1,2,1,2
0.3821374,-0.562076,1.2879384,2,2,2,2,0,0,0,0,1
-0.62492204,0.3701921,-0.8702409,0,3,0,0,1,1,2,1,0
-0.9859863,-0.53881085,-1.2774446,0,3,2,0,0,1,0,1,0
-0.9766269,0.1657911,-1.2774446,0,0,0,0,1,1,0,0,0
-0.9721238,0.5047977,-1.2774446,0,2,0,0,1,1,0,1,0
-0.250481,-1.2982521,1.369379,1,1,1,1,2,1,1,1,2
-0.73778635,-0.47233894,-0.78880024,0,3,0,2,0,1,0,1,0
-0.1994901,-1.3331498,1.6137012,2,0,1,1,2,0,1,0,2
1.0085971,0.02786194,1.6137012,2,0,2,2,0,1,2,1,1
0.949792,0.6992279,0.799294,0,0,0,2,1,0,2,0,0
-0.03773192,0.70255154,-0.2594355,0,1,0,2,1,0,0,0,0
-0.51563376,-1.0207319,0.025607055,1,1,2,2,0,1,0,0,1
-0.5150819,0.6593448,-0.78880024,0,2,0,0,1,0,0,1,2
-0.85411626,-1.1204398,-0.78880024,0,2,0,0,0,0,2,1,1
-0.7447176,-1.4777261,-0.21871513,1,3,1,1,2,1,1,0,0
1.6749667,0.89532,1.369379,2,0,2,2,0,1,2,0,2
2.6020741,1.6364814,1.5729809,2,0,2,2,1,1,2,1,2
-0.9874211,-0.64682764,-1.2774446,0,3,0,0,0,0,0,0,0
0.21720056,-0.6750782,1.1250569,1,2,2,0,0,0,0,1,1
-0.7381616,0.3236618,-0.992402,0,2,2,0,1,1,0,1,0
1.2322508,0.98671883,0.9214551,0,1,0,0,1,0,2,1,2
2.3879564,1.4570074,1.5729809,2,1,0,2,1,1,2,1,2
0.02630472,-0.16324471,0.26992923,0,3,0,0,0,0,0,1,0
-0.09488147,0.6959043,-0.2594355,0,1,0,0,1,0,0,1,0
0.39836177,-0.14330316,0.84001434,1,2,0,2,0,1,2,1,1
-0.80210996,1.1429278,-1.1145631,0,3,0,2,1,0,2,1,0
2.3232355,1.3356962,1.6137012,1,2,0,0,1,1,2,1,2
-0.13666753,0.32033822,-0.21871513,0,3,2,0,1,0,0,0,0
-0.7057791,-0.16989191,-0.8702409,0,0,0,0,0,1,0,1,0
2.3819964,1.3988445,1.6137012,1,0,2,0,1,0,2,1,2
0.8300407,1.3190782,0.35136998,1,0,2,0,1,0,2,1,0
0.101554945,0.19736524,0.14776814,1,3,0,2,0,0,2,1,2
-0.6188958,0.6028437,-0.8702409,0,2,0,2,1,0,0,1,0
-0.45552626,-1.4876969,1.2064976,2,0,1,1,2,1,1,0,0
-0.78405344,-1.3248408,-0.50375766,0,1,0,0,0,0,0,0,1
0.07976792,-0.65513664,0.9214551,1,0,0,0,0,0,0,0,0
-0.007689221,-0.4573828,0.5142514,1,0,0,2,0,0,2,0,1
2.3751094,1.4703017,1.5729809,2,0,2,0,1,0,2,1,2
-0.9913282,-0.9409657,-1.2774446,0,2,0,0,0,0,0,1,1
-0.7016733,-1.2849576,-0.1372744,2,3,1,1,2,0,1,0,2
-0.7901679,-0.6235625,-0.91096133,0,3,0,0,0,1,0,0,0
-0.9155923,-1.479388,-0.8702409,0,3,1,1,2,1,1,0,0
-0.28370234,0.7839796,-0.5851984,0,2,0,2,1,0,0,1,2
2.4246655,1.4403894,1.6137012,2,0,0,2,1,0,2,1,2
-0.9880833,-0.69668156,-1.2774446,0,2,0,0,0,0,0,0,0
1.5117958,1.1678547,0.9621754,2,0,0,2,1,0,2,1,2
-0.03929917,1.0149693,-0.3815966,0,3,0,0,1,1,2,0,0
-0.26222438,0.9950278,-0.5851984,0,2,0,0,1,1,0,1,2
0.21024725,0.89532,-0.09655403,0,1,2,0,1,0,2,0,2
-0.45468748,-1.4694172,1.1657772,1,1,1,1,2,1,1,1,0
-0.5880806,-1.3198555,0.39209032,1,2,1,1,2,1,1,0,2
0.8097767,0.6526976,0.71785325,0,0,0,0,1,0,0,1,2
-0.004024939,0.5496662,-0.21871513,0,2,0,0,1,1,0,1,2
-0.9761413,0.20235063,-1.2774446,0,2,0,0,1,0,0,1,0
0.34458953,0.17576188,0.5142514,0,2,2,2,0,0,0,1,2
2.3089316,1.3489906,1.5322605,2,1,2,0,1,1,2,0,0
-0.74253225,-1.0390117,-0.5851984,0,1,0,0,0,1,2,1,1
-0.90230376,0.33197078,-1.1960039,0,3,0,0,1,0,0,1,0
0.3643899,0.5563134,0.26992923,0,0,0,2,1,0,0,1,0
-0.55194545,-1.5093002,0.799294,2,3,1,1,2,0,1,0,0
-0.8364791,0.985057,-1.1552835,0,0,2,2,1,0,0,1,0
2.3530574,1.5035377,1.4508197,2,0,0,2,1,1,2,1,2
-0.804516,-1.5142857,-0.2594355,1,3,1,1,2,0,1,0,0
-0.98505914,-0.46901536,-1.2774446,0,3,0,0,0,1,2,0,0
-0.5558084,-1.4660935,0.799294,1,3,1,1,2,0,1,0,0
-0.79524493,-0.6717546,-0.8295206,0,2,0,0,0,0,0,1,0
-0.08909809,0.20733601,-0.1372744,1,1,0,0,0,0,0,1,2
-0.9722342,0.4964887,-1.2774446,0,2,0,0,1,0,0,1,0
-0.473053,-0.5055749,-0.34087622,0,0,2,0,0,1,0,1,0
1.6228721,0.853775,1.3286587,2,3,2,2,0,0,2,1,2
-0.8723494,-0.4573828,-1.1145631,0,3,0,0,0,1,2,1,1
-0.6849633,-1.4976677,0.10704778,2,1,1,1,2,0,1,0,0
0.47535583,0.8587604,0.18848851,1,0,2,2,0,1,2,1,2
-0.16805674,-0.3875873,0.14776814,2,3,2,2,0,0,2,1,1
-0.85694176,0.53969544,-1.1552835,0,2,0,0,1,1,0,1,0
-0.2631294,-1.331488,1.5322605,2,0,1,1,2,0,1,0,2
-0.98395544,-1.5292418,-1.2367243,0,0,1,1,2,0,1,0,0
-0.8867195,0.35191235,-1.1552835,0,2,2,0,1,1,0,0,0
1.937007,0.9468357,1.5729809,0,0,0,0,1,1,2,1,2
1.9493243,0.83383346,1.6137012,2,0,2,2,0,0,2,1,2
0.42827204,0.08934843,0.59569216,0,1,2,0,0,0,2,1,2
0.34730464,-0.20478964,0.9214551,2,2,2,0,0,1,2,0,0
1.1173116,0.993366,0.7585736,0,2,0,0,1,1,0,1,2
2.7659736,1.7760724,1.6137012,2,2,2,2,1,1,2,1,2
2.5688086,1.6514376,1.6137012,2,0,2,2,1,1,2,0,2
0.2297386,0.30870563,0.22920887,1,2,2,2,0,1,2,0,0
-0.7223125,0.37850112,-0.992402,2,1,2,2,0,1,2,1,2
0.08204154,0.78231776,-0.21871513,0,1,0,0,1,0,0,0,2
-0.8246033,-0.12834698,-1.0738428,0,3,0,0,0,1,0,0,0
-0.8557939,-1.5159475,-0.62591875,2,3,1,1,2,1,1,0,0
-0.391004,-1.4943441,1.5729809,2,3,1,1,2,1,1,0,0
0.81809866,1.1379423,0.39209032,2,1,0,2,1,0,0,1,0
-0.998436,-1.4760643,-1.2774446,0,3,1,1,2,0,1,0,0
2.3807383,1.4869198,1.5322605,1,2,0,2,1,0,2,1,2
-0.71535915,0.36022133,-0.9516817,0,2,2,0,1,1,0,0,0
-0.99865675,-1.4926823,-1.2774446,0,3,1,1,2,1,1,0,0
-0.80906326,-0.79971296,-0.91096133,0,0,2,0,0,0,2,0,1
1.0634068,0.9983514,0.6771329,2,2,0,0,1,1,2,1,0
-0.120995,-0.69169617,0.55497175,0,2,0,0,0,0,0,1,1
1.0210248,1.2758715,0.55497175,1,2,0,2,1,0,2,1,2
-0.85393965,1.1578839,-1.1552835,0,2,2,0,1,0,0,1,2
2.402437,1.3705939,1.5729809,2,0,0,0,1,1,2,1,2
-0.6473713,-0.11172901,-0.74807984,2,0,2,0,0,1,2,1,0
0.68706745,-0.3510278,1.4100994,2,0,2,0,0,1,2,1,0
-0.75864625,-0.15161213,-0.91096133,0,3,0,0,0,1,0,0,0
-0.47691596,-1.4860351,1.2064976,2,1,1,1,2,1,1,1,0
1.5397414,0.8305099,1.3286587,1,2,2,0,1,1,2,0,2
0.41840497,-0.15659752,0.84001434,1,2,2,2,0,1,0,1,2
-0.96618587,-1.5076385,-1.1552835,0,3,1,1,2,1,1,0,0
0.5400106,-0.16158292,1.0436162,2,1,0,2,0,0,2,1,2
-0.9725211,0.47488534,-1.2774446,0,2,0,0,1,1,0,1,0
2.4598293,1.4204478,1.6137012,2,1,0,2,1,0,0,1,2
2.1941469,1.3838882,1.4915402,1,1,2,2,1,0,2,1,0
-0.934576,0.4964887,-1.2367243,0,0,0,0,1,0,2,0,0
0.9623963,0.6776246,0.799294,2,3,2,2,0,1,2,1,2
-0.7075229,0.5097831,-0.992402,0,0,0,0,1,0,0,1,0
2.499452,1.558377,1.6137012,2,2,0,2,1,0,2,0,2
-0.8690383,-0.6817254,-1.0331224,0,3,0,0,0,0,0,1,0
1.3376541,1.124648,0.84001434,1,3,2,0,1,0,2,0,2
-0.641301,0.19071804,-0.8702409,0,3,0,2,0,0,0,0,0
-0.76445174,-1.0356882,-0.5851984,0,3,2,0,0,1,0,0,1
-0.9985905,-1.4876969,-1.2774446,0,3,1,1,2,1,1,0,0
-0.3129504,-1.3132082,1.247218,2,3,1,1,2,1,1,0,2
0.12095798,0.6776246,-0.09655403,0,2,0,2,1,0,0,0,0
-0.9985684,-1.4860351,-1.2774446,0,3,1,1,2,1,1,0,0
0.07877459,-0.02199197,0.3106496,0,1,2,2,0,0,0,1,0
-0.5006676,-1.5043149,1.0843365,2,3,1,1,2,1,1,0,0
-0.3973834,-0.040271737,-0.42231694,0,3,2,2,0,0,2,1,2
0.83761203,-0.30948284,1.6137012,2,1,2,2,0,1,2,1,1
-0.5119032,0.44331118,-0.74807984,0,2,0,0,1,0,0,1,0
2.516692,1.5184939,1.6137012,2,0,0,2,1,0,2,1,2
2.7032173,1.6713792,1.6137012,2,1,2,2,1,0,2,0,2
0.6350391,0.3269854,0.6771329,0,0,0,0,1,1,0,1,2
-0.64951247,-0.545458,-0.5851984,0,2,0,0,0,0,0,1,1
-0.91936696,-1.4910206,-0.91096133,0,3,1,1,2,0,1,1,0
-0.7304357,0.67928636,-0.992402,0,1,0,0,1,0,0,1,2
-0.8779341,-0.8196545,-1.0331224,0,1,0,0,0,0,2,1,1
-0.97927576,-1.1470286,-1.2367243,0,3,0,0,0,0,2,1,1
0.27726388,0.64106506,0.066327415,0,3,0,0,1,1,0,1,0
1.152078,0.041156314,1.5322605,2,2,2,2,0,0,2,0,2
-0.23452151,-1.3364733,1.6137012,2,2,1,1,2,0,1,0,2
-0.9094558,-1.1752791,-0.992402,0,2,0,0,0,1,0,1,1
-0.31266344,0.94517386,-0.66663915,0,1,0,0,1,0,2,1,0
2.0129416,1.1545603,1.4915402,1,0,0,0,1,1,0,0,2
0.23545575,0.55963695,0.10704778,1,0,0,0,1,1,0,1,2
-0.52742124,-1.4876969,0.9214551,0,1,1,1,2,0,1,0,0
-0.44724852,-1.5176092,1.4915402,2,3,1,1,2,1,1,1,0
-0.93863755,0.52640104,-1.2367243,0,3,0,0,1,0,0,0,2
-0.18342024,-1.306561,1.6137012,2,1,1,1,2,0,1,0,2
-0.9590339,-1.4893587,-1.1145631,0,3,1,1,2,0,1,0,0
-0.6827118,0.17908546,-0.91096133,0,3,0,0,1,1,0,0,0
-0.52428675,-1.52758,1.0028958,2,1,1,1,2,1,1,0,0
-0.34403056,-0.20478964,-0.30015585,0,1,2,0,0,0,2,1,1
2.0262964,1.4619927,1.247218,0,2,0,2,1,0,2,1,2
1.5915049,0.52141565,1.6137012,2,0,2,2,0,0,0,1,0
0.96751744,1.0681468,0.6364125,2,0,2,0,1,1,2,1,2
0.97687685,0.85211325,0.6771329,0,1,0,0,1,1,2,1,0
-0.80778295,-1.46277,-0.4630373,0,3,1,1,2,0,1,0,0
0.1284852,-0.6617838,1.0028958,0,2,0,0,0,1,0,1,1
-0.37857637,0.019552954,-0.4630373,0,0,2,0,0,1,0,0,0
-0.78489226,-0.02199197,-0.992402,0,3,0,2,0,0,0,0,0
-0.6579006,0.68925714,-0.9516817,0,2,0,0,1,1,0,1,2
-0.92879254,1.0033368,-1.2367243,0,2,0,0,1,1,0,0,0
-0.61423826,1.0000132,-0.9516817,0,3,0,2,1,1,2,1,0
-0.1545916,1.1695164,-0.54447806,0,2,0,0,1,1,2,1,2
-0.71233505,0.67097735,-0.992402,0,2,2,0,1,0,0,0,0
1.6047934,1.3523141,0.9621754,0,0,0,2,1,0,2,1,2
-0.49660596,-0.2928649,-0.4630373,1,2,2,0,0,0,0,1,1
1.1764477,0.52640104,1.1250569,2,0,0,2,0,0,2,1,0
0.2662048,-0.42414683,0.9621754,1,3,2,2,0,1,2,1,1
-0.5310414,-1.4777261,0.9214551,2,3,1,1,2,0,1,0,0
-0.5652781,-1.5176092,0.9214551,1,0,1,1,2,1,1,0,0
-0.52344793,0.3170146,-0.74807984,0,2,0,0,1,0,0,1,2
1.341804,0.7939504,1.1657772,2,1,0,2,0,0,2,0,2
-0.40073863,-1.4876969,1.369379,2,1,1,1,2,1,1,0,0
0.37648645,-0.3360716,1.0028958,1,3,0,2,0,1,2,1,0
0.6417054,-0.0037122038,1.0843365,0,2,0,2,0,1,0,1,0
1.2741914,1.3921973,0.6771329,1,0,0,2,1,1,2,1,2
1.8148937,0.91193795,1.4508197,2,1,2,2,0,1,2,1,2
0.1666732,0.33695617,0.14776814,0,0,0,0,1,0,0,1,2
-0.9767152,0.1591439,-1.2774446,0,2,0,0,1,0,0,1,0
0.35979852,1.1861345,-0.09655403,0,2,0,0,1,0,0,0,2
-0.24569096,-1.3414588,1.5729809,2,1,1,1,2,0,1,1,2
-0.6352968,1.2093996,-0.992402,0,2,0,0,1,0,2,0,0
-0.6755819,0.53471005,-0.9516817,0,2,0,0,1,0,0,1,0
2.2369263,1.3872119,1.4915402,2,0,0,2,1,1,0,1,2
2.1909683,1.3905355,1.4100994,1,0,0,2,1,0,2,1,2
-0.41208467,-0.32610083,-0.34087622,0,2,2,2,0,1,0,0,0
-0.49186006,0.23392476,-0.66663915,0,0,0,0,1,1,0,1,0
-0.5454115,0.18074726,-0.74807984,0,2,0,0,1,0,0,0,0
0.59303224,1.4669782,0.066327415,0,2,0,2,1,1,2,1,2
-0.5624527,-1.5026531,0.84001434,1,0,1,1,2,0,1,0,0
-0.018659992,1.3656086,-0.50375766,0,0,0,0,1,0,2,1,2
-0.2033972,0.3336326,-0.34087622,1,3,2,0,0,1,0,0,2
1.257062,0.5496662,1.2879384,2,3,2,2,0,0,2,1,2
-0.23209338,-1.3564149,1.5729809,2,0,1,1,2,1,1,0,2
-0.93592244,-1.5142857,-0.992402,1,3,1,1,2,0,1,1,0
0.9612043,0.1591439,1.3286587,2,3,2,0,0,1,2,1,2
-0.42303336,-0.52551645,-0.1372744,0,0,0,0,0,1,0,0,0
1.3980265,1.2010906,0.9214551,1,3,2,0,1,0,0,0,2
0.44197997,-0.12502338,0.8807347,1,2,0,2,0,1,2,1,0
0.8438811,-0.1133908,1.369379,2,0,2,2,0,0,0,1,1
-0.20149884,-0.1682301,-0.05583367,0,0,0,0,0,1,0,0,2
-0.84036416,0.47156173,-1.1145631,0,2,0,0,1,0,0,0,0
-0.39217395,-0.10342003,-0.4630373,0,3,0,0,0,1,0,0,0
-0.9234948,-1.3348116,-0.9516817,0,3,0,0,0,1,0,1,1
0.24865599,0.86208403,-0.05583367,0,2,0,0,1,1,2,1,2
1.1650134,1.1462513,0.6771329,1,1,0,2,1,1,0,1,0
-0.5311076,0.97176266,-0.8702409,0,2,0,0,1,0,0,1,2
-0.7706104,0.9568065,-1.0738428,0,0,0,0,1,0,0,1,2
-0.3904632,-1.4876969,-1.318165,2,3,1,1,2,0,1,0,0
-0.5149053,-1.4910206,1.0028958,2,0,1,1,2,0,1,0,0
-0.9570252,-0.19149527,-1.2367243,0,2,0,0,0,0,2,1,0
-0.6742574,0.68427175,-0.9516817,0,0,0,0,1,0,0,1,2
-0.67937857,-1.4777261,0.22920887,2,3,1,1,2,0,1,0,0
-0.039828945,-0.3294244,0.26992923,1,0,0,2,0,1,0,0,1
-0.33853415,0.9235705,-0.62591875,0,2,0,0,1,1,0,1,2
-0.1694474,-1.3032374,1.5729809,2,0,1,1,2,1,1,0,2
0.95396405,1.0631615,0.5142514,1,0,2,0,1,0,2,0,2
-0.7114742,-1.4843733,0.025607055,2,3,1,1,2,0,1,0,0
-0.35301468,-1.4644318,1.6137012,2,3,1,1,2,0,1,1,0
-0.2921346,-0.31613004,-0.1372744,1,2,0,0,0,0,2,1,2
2.0164514,1.0299256,1.5729809,2,1,0,0,1,0,2,1,2
-0.20995317,1.2908276,-0.5851984,0,1,0,2,1,0,2,1,2
-0.6391598,-0.36099857,-0.66663915,0,3,0,2,0,0,2,1,0
0.20861378,1.2127233,-0.21871513,0,2,2,0,1,0,0,1,0
-0.9661638,-1.5009913,-1.1552835,0,3,1,1,2,0,1,0,0
-0.16220713,-1.2733251,1.6137012,2,1,1,1,2,0,1,0,2
0.9812475,1.0066603,0.59569216,0,2,0,2,1,0,2,1,2
0.41138542,0.5529898,0.26992923,1,1,0,0,1,1,2,0,2
2.3433228,1.337358,1.6137012,2,1,2,0,1,0,0,1,2
-0.96799594,0.8155537,-1.2774446,0,2,0,0,1,0,0,1,0
2.3381355,1.337358,1.6137012,1,1,0,0,1,0,2,0,2
-0.39800146,0.35357416,-0.5851984,0,2,2,0,1,0,0,1,0
1.2053205,0.20733601,1.5729809,1,0,2,2,0,1,2,1,0
0.19684835,0.05445069,0.39209032,0,1,2,2,0,0,2,1,2
1.804563,0.84712785,1.6137012,2,1,2,2,0,1,2,1,2
-0.38272625,1.1761637,-0.7073595,0,2,0,0,1,0,2,1,2
2.3299682,1.3340343,1.6137012,2,1,2,2,1,1,0,1,0
-0.31537852,-0.28455588,-0.21871513,1,3,2,0,0,1,2,0,0
0.059437774,0.18407086,0.10704778,0,2,0,0,1,0,0,1,0
-0.6070642,1.2210321,-0.9516817,0,2,0,2,1,1,2,1,0
-0.9987892,-1.5026531,-1.2774446,0,1,1,1,2,0,1,0,0
-0.59810215,-0.67840177,-0.50375766,0,2,0,0,0,0,0,1,0
-0.4246889,-1.5093002,1.3286587,2,0,1,1,2,0,1,0,0
-0.9981932,-1.4577845,-1.2774446,0,3,1,1,2,0,1,0,0
-0.9346422,-1.4860351,-1.0331224,0,3,1,1,2,0,1,0,0
-0.100444116,0.35855955,-0.1372744,2,3,0,2,0,1,0,0,0
-0.3981339,-1.1453668,0.55497175,0,0,0,0,0,1,2,0,1
-0.98556685,-0.5072367,-1.2774446,0,2,0,0,0,0,2,0,0
-0.9018844,0.3269854,-1.1960039,0,0,0,0,1,0,2,1,0
-0.5060316,0.87537843,-0.78880024,0,2,0,0,1,1,0,1,0
-0.96468484,-1.4860351,-1.0331224,1,3,1,1,2,0,1,0,0
-0.99865675,-1.4926823,-1.2774446,0,2,1,1,2,1,1,1,0
-0.856721,-1.4827116,-0.66663915,0,2,1,1,2,1,1,0,0
-0.75827104,0.024538346,-0.992402,2,3,2,2,0,0,0,0,0
-0.52998185,1.3174164,-0.91096133,0,2,2,0,1,1,2,1,0
0.24216624,1.189458,-0.1372744,1,1,0,2,1,1,2,0,2
-0.36032116,0.62777066,-0.54447806,0,2,0,0,1,1,0,1,2
2.6341255,1.606569,1.6137012,2,0,2,2,1,0,2,1,2
-0.8805388,1.1379423,-1.1960039,0,1,2,0,1,0,0,1,0
-0.5599362,-1.3265026,0.47353107,1,2,1,1,2,1,1,0,2
0.9354219,1.3440051,0.39209032,0,2,2,0,1,0,0,1,2
0.12727113,0.62444705,-0.09655403,0,0,0,2,1,1,2,1,2
0.7963558,0.53969544,0.7585736,0,0,0,0,1,1,2,0,2
-0.998745,-1.4993294,-1.2774446,0,3,1,1,2,0,1,0,0
-0.81082916,-1.4876969,-0.3815966,1,1,1,1,2,1,1,1,0
1.5688349,1.5201557,0.84001434,1,2,2,2,1,0,2,0,0
0.05535409,1.1296333,-0.34087622,0,2,0,0,1,0,0,1,2
-0.9985243,-1.4827116,-1.2774446,0,3,1,1,2,0,1,0,0
1.6708388,1.1146772,1.1657772,1,3,0,2,1,1,2,1,2
-0.05501585,0.94517386,-0.42231694,0,3,0,0,1,1,2,1,0
-0.8088646,0.8853492,-1.1145631,0,2,0,0,1,1,0,1,0
-0.1371973,-0.4972659,0.26992923,2,0,0,2,0,1,0,1,0
-0.11503502,-0.84125787,0.71785325,0,1,2,0,0,1,0,1,1
-0.5387452,-1.5076385,1.0028958,1,3,1,1,2,1,1,0,0
-0.5842838,-1.306561,0.26992923,1,0,1,1,2,1,1,0,2
-0.46790978,1.0448817,-0.8702409,0,1,2,2,1,0,0,1,2
-0.9874211,-0.64682764,-1.2774446,0,2,0,0,0,1,0,0,0
1.6207088,1.4902433,0.9621754,0,3,2,2,1,0,0,1,2
-0.17324412,-0.25962895,0.066327415,1,3,2,0,0,1,0,0,0
-0.5907295,0.47987074,-0.8295206,1,2,2,2,0,0,0,1,0
-0.96735585,0.8637458,-1.2774446,0,2,0,0,1,1,0,1,0
-0.8367882,-1.4976677,-0.54447806,1,1,1,1,2,1,1,1,0
-0.26048052,0.9966896,-0.5851984,0,2,0,0,1,1,0,1,2
