gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0.0,1,1,1.0843365,1,0,2,1,1,1,1,1,1,2,0,3,-1.4926823,-0.4828318,0
1,0.0,1,0,-1.0331224,1,0,1,0,0,0,0,2,2,0,1,2,0.8222009,-0.70867074,1
0,0.0,0,0,-1.2774446,1,0,0,0,0,2,2,2,2,1,0,1,0.31036744,-0.9747065,0
0,0.0,1,1,-0.09655403,1,2,1,0,2,2,2,2,2,0,1,2,1.4204478,0.42407796,0
1,0.0,0,0,1.2879384,1,0,2,1,1,1,1,1,1,2,0,3,-1.5026531,-0.459919,0
1,0.0,0,0,1.247218,1,2,0,2,2,2,2,0,0,1,0,0,0.13421695,0.80765766,0
1,0.0,1,0,1.6137012,1,2,0,2,2,2,0,2,2,2,0,1,0.6543594,1.5972441,0
1,0.0,1,0,-0.992402,1,0,1,2,0,0,0,0,0,0,0,2,0.3402798,-0.7279855,1
0,0.0,0,0,1.2064976,1,2,0,0,2,2,2,2,2,2,0,0,0.6560212,1.2852725,0
1,0.0,1,1,1.4100994,1,2,1,0,2,2,2,2,2,2,1,0,1.5434208,2.3172755,0
1,0.0,0,0,-1.0738428,1,0,0,0,0,0,0,0,0,0,0,2,-0.6651074,-0.8878012,1
0,0.0,1,1,1.5322605,1,2,0,2,0,0,2,2,2,2,1,0,0.52640104,1.4031476,0
0,0.0,0,0,-0.50375766,1,0,1,0,0,0,0,2,0,0,0,0,0.52972466,-0.2947835,0
0,0.0,0,0,-1.1145631,1,2,1,0,0,0,0,0,0,0,0,2,0.36022133,-0.8297245,0
0,0.0,1,1,-0.34087622,0,1,0,2,2,2,0,2,2,1,0,2,-0.23802558,-0.40358618,0
0,0.0,1,0,-0.8702409,1,0,0,0,0,0,0,0,0,0,1,2,-0.68837255,-0.79387635,1
1,0.0,1,0,1.6137012,1,2,1,0,2,2,2,2,2,2,1,1,1.5234792,2.50773,0
0,0.0,1,1,1.369379,1,0,0,2,2,0,2,0,0,2,1,1,-0.21808402,0.6749709,0
0,0.0,1,1,0.5142514,1,0,0,2,0,2,2,2,2,2,1,3,0.53969544,0.55259275,0
0,0.0,1,1,1.4915402,1,0,2,1,1,1,1,1,1,2,0,0,-1.4976677,-0.39071706,0
1,0.0,1,0,-0.7073595,1,2,1,0,0,0,0,0,2,0,1,0,0.69258076,-0.41338703,1
0,0.0,0,0,-0.17799476,1,0,0,0,0,2,0,2,0,0,1,0,-0.1732155,-0.28054577,0
0,0.0,0,0,1.5322605,1,2,1,2,2,2,2,2,2,1,0,1,1.6879971,2.5807507,1
0,0.0,0,0,0.14776814,1,0,0,2,2,2,2,0,2,1,1,3,0.35855955,0.17581184,0
1,0.0,0,0,-0.66663915,1,2,1,0,0,0,0,2,0,0,1,2,0.72581667,-0.44188455,1
0,0.0,0,0,-0.5851984,1,2,1,0,0,0,0,2,0,0,1,2,0.67928636,-0.32140473,1
0,0.0,1,0,0.066327415,1,2,1,0,0,0,0,2,2,0,1,2,1.0930738,0.40864825,1
1,0.0,1,1,0.39209032,0,1,0,0,2,2,0,0,2,1,1,1,-0.6534748,-0.10280603,0
1,0.0,0,0,0.6364125,1,2,0,2,0,0,2,0,2,1,1,0,0.20567422,0.5947982,0
1,0.0,1,0,0.59569216,1,2,1,0,2,2,2,2,2,0,1,2,1.4885815,1.254965,1
0,0.0,1,1,0.26992923,1,2,1,0,2,2,2,0,0,1,1,2,0.82386273,0.5264792,1
0,0.0,1,1,-0.8702409,1,0,2,1,1,1,1,1,1,2,0,1,-1.4577845,-0.91810876,0
1,0.0,0,0,-1.0331224,1,0,2,1,1,1,1,1,1,0,1,3,-1.4893587,-0.94230187,0
0,0.0,0,0,-1.1960039,1,2,2,1,1,1,1,1,1,0,0,3,-1.3348116,-0.9692983,0
1,0.0,0,0,-0.992402,1,0,0,2,0,2,0,0,2,0,1,2,0.064421475,-0.75180334,0
1,0.0,0,1,-1.2774446,1,0,2,1,1,1,1,1,1,0,1,3,-1.5059767,-0.9988333,1
1,0.0,1,1,-0.015113308,1,0,1,2,2,2,0,0,2,1,0,3,0.9983514,0.37509578,0
1,0.0,1,1,1.1250569,1,0,0,2,2,2,2,0,0,1,1,0,0.036170926,0.7268448,0
0,0.0,1,0,-0.91096133,1,0,2,1,1,1,1,1,1,0,1,0,-1.4893587,-0.9245323,0
0,0.0,1,0,1.5729809,1,2,2,1,1,1,1,1,1,2,1,0,-1.3331498,-0.25242352,0
0,0.0,1,1,-1.1552835,1,0,2,1,1,1,1,1,1,0,0,3,-1.4760643,-0.9737131,1
0,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,1,2,0.14917313,-0.97684765,1
0,0.0,1,1,0.4328107,0,1,0,2,2,0,2,2,0,1,1,0,-0.4490738,-0.057532284,0
1,0.0,1,0,1.0843365,1,2,1,0,0,2,0,2,2,1,1,0,1.1545603,1.6242849,1
0,0.0,1,0,-0.3815966,1,0,0,0,0,2,2,0,0,0,0,2,-0.34936598,-0.46813053,0
0,0.0,1,0,1.6137012,1,0,2,1,1,1,1,1,1,2,0,0,-1.5076385,-0.34676775,0
1,0.0,1,0,-0.42231694,1,0,0,2,0,0,2,0,0,1,1,1,-0.2828941,-0.43693998,0
0,0.0,0,0,-1.2774446,0,1,0,0,0,0,0,0,0,0,1,3,-1.3165318,-0.9963169,0
1,0.0,0,0,1.4915402,1,2,2,1,1,1,1,1,1,2,0,0,-1.3564149,-0.25112116,0
1,0.0,0,0,0.71785325,0,1,0,2,0,0,2,0,0,1,1,3,-0.97586346,-0.23531617,0
0,0.0,0,0,-1.2774446,0,1,0,0,0,0,0,0,0,0,1,2,-1.31487,-0.9962948,1
1,0.0,0,0,-1.2367243,1,0,0,0,0,0,0,0,0,0,1,3,-0.6567984,-0.9648394,1
0,0.0,1,0,-0.7073595,1,0,1,0,2,0,0,0,0,0,0,0,0.35191235,-0.5153689,0
1,0.0,0,0,-0.05583367,1,0,2,1,1,1,1,1,1,2,0,0,-1.4744025,-0.7385148,0
1,0.0,0,0,-1.2774446,1,0,2,1,1,1,1,1,1,0,0,3,-1.4827116,-0.9985243,1
1,0.0,1,0,1.369379,1,2,1,0,2,2,0,2,2,0,1,1,1.337358,2.1417654,1
0,0.0,1,1,-1.318165,0,1,0,2,2,2,2,2,0,2,0,1,-0.28954127,-0.3904632,0
1,0.0,0,1,-1.1960039,1,0,0,0,0,0,0,2,0,0,1,1,-0.3344098,-0.93261135,1
0,0.0,0,0,-0.992402,1,0,2,1,1,1,1,1,1,2,0,3,-1.4876969,-0.9449066,0
1,0.0,1,1,1.2879384,1,0,0,2,0,2,0,2,2,1,1,1,0.2754697,1.062524,0
0,0.0,1,0,-0.17799476,1,0,2,1,1,1,1,1,1,0,0,3,-1.471079,-0.7588449,0
0,0.0,1,0,1.0028958,1,2,1,0,0,2,0,2,2,1,1,1,1.1961052,1.6348362,0
0,0.0,1,1,-0.74807984,1,2,1,0,0,2,0,0,2,0,1,2,0.74742,-0.4517737,1
1,0.0,0,0,-0.54447806,1,0,2,1,1,1,1,1,1,2,1,3,-1.4893587,-0.84252745,0
1,0.0,1,0,-0.91096133,1,0,1,0,0,0,0,2,0,0,1,2,0.5047977,-0.6289837,1
0,0.0,1,0,0.7585736,0,1,0,0,2,0,0,2,2,0,1,2,-0.5022513,0.1198322,0
0,0.0,1,0,1.4100994,1,2,0,2,2,2,0,0,0,2,0,3,0.029523736,0.9010306,0
1,0.0,1,1,-0.8702409,1,0,2,1,1,1,1,1,1,0,1,2,-1.4727408,-0.896697,0
1,0.0,1,1,1.6137012,0,1,0,2,0,2,2,2,2,2,0,0,-0.12668519,1.0008934,0
1,0.0,1,1,1.369379,1,0,2,1,1,1,1,1,1,1,1,2,-1.4760643,-0.40722838,0
0,0.0,0,0,-0.5851984,1,2,1,0,0,0,2,2,0,0,1,2,0.7839796,-0.28370234,1
0,0.0,0,0,-0.9516817,1,0,2,1,1,1,1,1,1,0,1,2,-1.5043149,-0.92846143,0
0,0.0,0,0,-0.9516817,1,2,1,0,0,0,0,0,0,0,1,1,0.34692696,-0.7275882,0
1,0.0,1,0,0.6364125,1,2,1,2,2,2,0,2,2,0,1,0,1.5517298,1.3390889,0
1,0.0,0,0,-0.91096133,1,0,1,0,0,0,0,0,0,0,0,3,0.17908546,-0.6827118,0
0,0.0,0,0,-0.9516817,1,2,1,0,0,0,0,2,2,0,1,2,0.9966896,-0.61454725,1
0,0.0,0,0,-0.78880024,1,2,1,0,0,0,0,2,2,0,1,2,1.0066603,-0.43791124,1
1,0.0,0,0,-1.1552835,1,2,1,0,2,0,0,0,0,0,0,2,0.45494378,-0.8617097,1
1,0.0,0,0,-1.1552835,1,0,1,0,0,0,0,0,0,0,1,2,0.18074726,-0.90237,1
0,0.0,1,0,1.6137012,1,2,0,2,2,2,2,2,2,2,0,0,0.9052908,1.8508964,0
0,0.0,1,1,0.7585736,1,0,0,2,2,2,2,2,2,2,0,1,0.68925714,0.94478124,0
1,0.0,1,0,1.0843365,0,1,0,0,2,0,0,0,2,0,1,0,-0.7880804,0.07539727,1
1,0.0,1,0,-0.91096133,1,2,1,0,0,0,0,2,0,0,1,2,0.69258076,-0.64812183,1
1,0.0,1,0,1.1657772,1,2,1,0,2,0,0,0,0,0,1,2,0.57791674,1.1579719,0
1,0.0,0,0,0.8807347,1,0,1,2,0,2,2,0,0,1,0,2,0.6526976,0.9721972,0
0,0.0,0,0,0.025607055,1,2,0,2,2,0,0,0,0,0,1,3,-0.12834698,-0.109516524,0
0,0.0,0,0,-0.21871513,1,0,2,1,1,1,1,1,1,2,1,0,-1.479388,-0.7698157,0
0,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,2,0,0,1,2,0.47987074,-0.9724549,1
1,0.0,0,0,-0.3815966,1,0,1,0,2,0,0,2,2,0,0,3,1.0149693,-0.03929917,0
1,0.0,0,1,-1.2774446,1,0,2,1,1,1,1,1,1,0,0,3,-1.4926823,-0.99865675,0
1,0.0,1,1,0.5142514,1,0,0,2,2,2,2,2,2,2,1,3,0.6510358,0.6958308,0
0,0.0,1,1,0.26992923,1,0,2,1,1,1,1,1,1,2,1,0,-1.4926823,-0.6300432,0
1,0.0,0,0,-1.1145631,1,0,0,0,0,2,0,2,2,1,1,3,0.17410007,-0.85405004,1
1,0.0,1,1,1.6137012,1,2,0,2,2,2,2,2,0,2,0,0,0.58290213,1.5598508,0
0,0.0,1,1,1.0436162,1,2,0,0,2,0,0,2,0,0,1,0,0.06774507,0.74543107,0
0,0.0,0,0,1.5322605,0,1,0,2,2,2,2,0,0,2,1,0,-0.6700928,0.34269118,0
1,0.0,1,1,1.1657772,1,0,1,0,2,0,2,2,2,1,1,0,1.1196625,1.7055613,0
1,0.0,0,0,-1.2367243,1,0,1,0,0,0,0,0,0,0,0,3,0.19736524,-0.9503809,0
0,0.0,1,1,0.55497175,1,2,2,1,1,1,1,1,1,1,0,3,-1.323179,-0.49269888,0
0,0.0,0,0,-1.2774446,1,2,0,0,0,0,0,0,0,0,1,0,-0.4922805,-0.9853682,1
0,0.0,1,0,-0.42231694,1,0,1,0,0,0,0,0,0,0,1,2,0.14917313,-0.3213606,1
0,0.0,0,0,0.6364125,1,0,1,2,0,2,2,2,2,2,1,1,1.2542682,1.157707,0
1,0.0,0,0,1.2879384,1,2,0,0,2,2,2,2,2,2,0,1,0.7241549,1.4792366,0
1,0.0,1,1,1.6137012,1,2,2,1,1,1,1,1,1,2,0,0,-1.3447824,-0.28195852,0
0,0.0,1,1,-0.8295206,1,0,0,0,0,2,0,2,0,0,1,1,-0.21309863,-0.68048227,0
0,0.0,1,0,0.066327415,1,2,1,0,2,2,0,0,2,0,1,2,0.9800716,0.41306305,1
0,0.0,1,1,1.6137012,1,0,0,2,2,2,0,0,2,2,0,1,0.13255516,1.1506212,0
1,0.0,1,0,-0.1372744,1,2,1,0,2,2,0,0,0,0,1,2,0.6992279,0.06990085,0
1,0.0,1,1,0.025607055,1,0,2,1,1,1,1,1,1,1,0,1,-1.4843733,-0.73345983,0
0,0.0,0,0,-1.2774446,1,0,2,1,1,1,1,1,1,0,0,3,-1.4760643,-0.998436,0
0,0.0,1,1,1.2064976,1,2,1,0,2,2,2,2,2,1,1,2,1.5301265,2.0127208,0
1,0.0,1,0,0.35136998,1,2,0,0,0,2,0,2,2,1,1,2,0.27380788,0.3175489,1
0,0.0,0,0,1.2879384,1,2,1,0,0,2,0,2,2,1,1,1,1.1728401,1.7536825,1
0,0.0,0,0,-1.1552835,1,0,1,0,0,2,0,0,2,0,1,1,0.6011819,-0.8663232,0
0,0.0,0,0,-0.34087622,1,2,1,2,0,0,2,0,0,0,1,2,0.6510358,-0.15181029,0
0,0.0,1,1,-0.74807984,1,0,2,1,1,1,1,1,1,1,0,3,-1.5026531,-0.87740433,0
1,0.0,0,1,-1.1960039,1,0,2,1,1,1,1,1,1,0,0,3,-1.4893587,-0.9816818,0
0,0.0,0,0,-1.1552835,1,0,1,0,2,2,0,2,2,0,1,1,1.1645311,-0.8119108,1
0,0.0,0,1,-0.5851984,0,1,0,0,0,0,0,0,2,0,1,2,-0.9891578,-0.7632818,1
1,0.0,0,0,-0.992402,1,0,0,0,0,0,0,2,2,0,1,2,0.0494653,-0.7661735,0
0,0.0,0,0,0.10704778,1,2,2,1,1,1,1,1,1,2,0,0,-1.3780184,-0.6555166,0
0,0.0,0,0,-1.2774446,1,2,1,0,0,0,0,0,0,0,0,2,0.37351573,-0.97386765,1
1,0.0,0,1,1.369379,1,2,2,1,1,1,1,1,1,2,1,1,-1.3115464,-0.2684713,0
1,0.0,0,1,-0.992402,0,1,0,2,0,0,2,0,2,2,1,3,-0.6717546,-0.8557939,0
0,0.0,1,0,1.5729809,1,2,1,2,0,2,0,2,2,1,1,1,1.3074456,2.264938,0
0,0.0,1,1,0.4328107,1,2,1,0,0,2,0,0,2,0,1,0,0.9235705,0.7757166,0
0,0.0,0,0,-1.2367243,1,2,1,0,0,0,0,2,2,0,1,2,0.96677727,-0.9319933,1
1,0.0,0,0,-0.1372744,1,0,1,0,2,2,0,2,2,0,1,0,1.2193704,0.29432708,0
0,0.0,1,0,-0.7073595,1,0,1,0,0,2,0,2,0,0,1,2,0.649374,-0.429788,1
1,0.0,1,1,1.3286587,1,2,1,2,2,2,2,0,0,2,0,1,0.9900424,1.676225,0
1,0.0,0,0,0.10704778,1,2,1,0,0,2,2,2,0,0,0,2,1.0216166,0.501646,0
1,0.0,0,0,1.2879384,1,0,1,2,2,0,0,2,2,1,1,1,1.181149,1.9080238,0
0,0.0,1,1,1.0436162,0,1,0,0,0,2,2,2,2,2,1,1,-0.30782107,0.3907021,0
0,0.0,0,0,-0.5851984,1,0,0,0,2,0,0,0,0,0,1,1,-0.49560413,-0.62520903,0
1,0.0,1,1,1.4100994,1,2,1,0,2,0,0,0,2,0,1,0,0.82386273,1.8061745,0
1,0.0,1,1,1.247218,1,0,2,1,1,1,1,1,1,2,1,3,-1.5159475,-0.48777637,0
0,0.0,1,0,1.1250569,1,2,1,0,2,0,0,2,2,0,1,2,1.1645311,1.6351672,0
1,0.0,0,0,-0.9516817,1,2,1,0,0,0,0,0,2,0,1,1,0.6526976,-0.6840362,1
0,0.0,1,1,1.5322605,1,2,1,2,2,2,2,2,2,2,1,1,1.6049073,2.4666061,0
1,0.0,1,0,-0.7073595,1,2,1,0,0,2,0,2,2,0,1,2,1.2077378,-0.3434125,1
0,0.0,0,1,0.6364125,1,0,2,1,1,1,1,1,1,1,0,3,-1.4893587,-0.593886,0
1,0.0,1,0,-0.8295206,1,0,0,0,0,2,2,2,2,0,1,2,0.3120292,-0.680107,0
1,0.0,1,0,1.5729809,1,2,1,2,2,2,2,0,0,1,1,2,0.9052908,1.8998123,0
1,0.0,0,0,0.47353107,1,0,1,0,0,2,0,0,0,0,0,2,0.30205846,0.37105626,0
1,0.0,0,0,-1.2774446,1,2,0,0,0,0,0,0,0,0,1,2,-0.47566256,-0.9851475,1
1,0.0,1,1,0.5142514,1,2,2,1,1,1,1,1,1,2,0,3,-1.339797,-0.52697974,0
0,0.0,0,0,-0.3815966,1,2,2,1,1,1,1,1,1,1,0,1,-1.3281645,-0.73575556,0
0,0.0,1,0,0.4328107,1,2,0,0,0,0,2,2,0,1,1,0,0.0029349842,0.27649128,0
1,0.0,0,0,0.10704778,1,0,2,1,1,1,1,1,1,0,0,0,-1.46277,-0.68076926,0
1,0.0,1,0,-0.9516817,1,0,0,2,2,0,2,2,0,0,1,3,0.13920234,-0.74524736,0
1,0.0,0,0,-0.8295206,1,2,1,0,0,0,2,2,2,0,1,3,1.1695164,-0.50733393,1
0,0.0,1,0,1.3286587,1,2,1,2,2,2,0,2,2,0,1,1,1.4835961,2.1833527,0
0,0.0,0,0,-1.2367243,1,2,1,0,0,2,0,2,0,0,1,2,0.8853492,-0.9219496,1
1,0.0,0,0,-0.21871513,1,2,0,0,0,0,0,0,0,0,0,3,-0.5238547,-0.43731523,0
0,0.0,0,0,0.3106496,1,0,0,0,0,2,0,0,0,1,1,3,-0.48230973,-0.11406376,0
0,0.0,0,0,-1.1145631,1,0,1,0,0,2,0,0,0,0,1,1,0.35855955,-0.8530567,1
1,0.0,1,1,-0.992402,1,0,2,1,1,1,1,1,1,1,0,1,-1.4910206,-0.9394543,0
0,0.0,1,0,1.0436162,1,2,1,0,2,0,0,2,2,1,1,0,1.0980592,1.4025295,0
0,0.0,1,1,0.799294,1,0,1,2,0,2,0,2,2,1,0,2,1.181149,1.3078984,0
1,0.0,1,0,-1.1960039,1,0,0,0,0,2,2,0,0,0,1,3,-0.29785028,-0.93918943,0
1,0.0,0,1,0.35136998,1,0,1,2,2,2,2,2,2,2,1,2,1.541759,0.98239535,0
1,0.0,0,0,-0.50375766,1,2,1,0,0,0,2,2,2,0,1,3,1.1229862,-0.11035533,0
1,0.0,0,1,-1.2774446,1,2,0,0,0,0,0,0,0,0,1,2,-0.48895693,-0.985324,0
1,0.0,0,1,-1.1552835,1,2,1,0,0,0,2,0,0,0,0,1,0.5330482,-0.8606502,1
1,0.0,0,0,-0.3815966,1,0,2,1,1,1,1,1,1,0,0,2,-1.4594464,-0.7982029,0
0,0.0,0,0,-1.0738428,1,0,2,1,1,1,1,1,1,0,0,0,-1.5043149,-0.96027005,0
1,0.0,1,1,-0.992402,1,0,2,1,1,1,1,1,1,0,1,3,-1.5093002,-0.9400503,0
1,0.0,0,0,-0.5851984,1,2,0,2,0,2,0,2,0,0,0,3,0.1574821,-0.4779093,0
1,0.0,0,0,0.799294,0,1,0,2,0,0,0,2,2,0,1,1,-0.53050184,0.12058272,0
1,0.0,0,0,-0.05583367,1,0,1,0,2,0,0,2,2,0,1,2,0.9883806,0.30783635,0
1,0.0,1,1,-0.1372744,1,0,2,1,1,1,1,1,1,0,1,3,-1.4660935,-0.7183171,0
0,0.0,1,0,0.14776814,1,2,1,2,2,2,2,0,2,2,1,1,1.3722557,0.6853898,0
0,0.0,1,0,-0.66663915,1,2,1,0,2,0,0,2,2,0,1,2,1.1711782,-0.32985908,1
1,0.0,1,0,0.39209032,1,2,1,0,0,2,2,2,2,1,1,2,1.4470366,1.0172722,0
1,0.0,0,0,-1.2774446,1,0,2,1,1,1,1,1,1,0,0,2,-1.4694172,-0.9983477,1
0,0.0,0,0,1.1250569,1,0,1,0,2,2,0,2,2,2,1,2,1.1595457,1.6154331,0
1,0.0,0,0,-1.1145631,1,2,1,0,2,2,0,0,0,0,1,2,0.68261,-0.82016647,1
1,0.0,1,0,-0.42231694,1,2,1,2,0,0,2,2,0,0,0,1,1.0349109,-0.020734947,0
1,0.0,1,0,0.14776814,1,0,2,1,1,1,1,1,1,1,0,3,-1.4876969,-0.7130635,0
0,0.0,0,0,-1.1552835,1,0,1,0,0,0,0,0,0,0,0,2,0.18739446,-0.8833643,1
1,0.0,0,0,-0.9516817,1,0,0,2,0,0,2,0,2,0,0,3,0.006258578,-0.7655775,0
1,0.0,1,1,-1.2774446,1,0,1,0,2,0,0,0,0,0,0,1,0.3269854,-0.9744857,0
1,0.0,1,1,-0.8295206,1,0,0,2,0,0,0,0,0,0,1,2,-0.5172075,-0.75526893,0
0,0.0,0,0,-0.3815966,1,2,0,0,0,0,2,2,2,1,1,3,0.29873484,-0.23191679,0
1,0.0,0,0,1.2064976,1,2,1,2,2,0,0,0,2,1,1,0,0.91526157,1.522899,0
1,0.0,0,0,0.18848851,1,2,1,0,0,0,2,2,2,0,0,0,1.1312952,0.52696484,1
0,0.0,0,0,-0.992402,1,0,2,1,1,1,1,1,1,0,0,3,-1.5142857,-0.938174,0
1,0.0,1,0,-0.05583367,1,2,1,0,0,2,0,2,0,0,0,1,0.7939504,0.17715836,0
1,0.0,1,1,-0.78880024,1,2,1,0,0,0,0,0,0,0,1,1,0.32033822,-0.61152315,1
0,0.0,0,0,-0.34087622,1,2,1,0,0,2,0,2,2,0,1,2,1.1296333,0.05535409,1
1,0.0,1,1,0.5142514,1,2,1,0,2,2,0,0,2,0,1,0,1.0365727,0.9601006,0
0,0.0,1,0,1.4915402,1,2,1,0,2,0,2,2,2,2,0,1,1.3506523,2.0824745,0
1,0.0,0,0,-1.2367243,1,0,2,1,1,1,1,1,1,0,0,3,-1.479388,-0.9911736,0
1,0.0,1,1,1.1657772,1,2,1,2,2,0,0,2,2,1,1,2,1.3705939,1.8832568,1
1,0.0,0,0,0.35136998,1,2,1,0,2,2,0,2,2,0,1,2,1.3273872,0.91142744,1
0,0.0,0,0,0.47353107,0,1,0,0,0,2,0,2,2,1,1,2,-0.5221929,-0.007468481,0
1,0.0,0,0,0.26992923,0,1,0,0,0,2,2,0,0,1,0,3,-0.97087806,-0.4294569,0
1,0.0,1,1,1.6137012,0,1,0,2,2,2,2,2,2,2,1,1,0.011243969,1.0915071,0
0,0.0,0,0,-0.78880024,1,0,1,0,0,2,0,2,2,0,1,2,1.066485,-0.4619498,0
0,0.0,1,1,0.7585736,1,0,0,2,2,0,2,0,2,1,1,1,0.1657911,0.5653515,0
0,0.0,1,0,1.5729809,1,0,1,0,2,2,0,2,2,2,1,2,1.1445895,2.1773045,0
1,0.0,0,0,-0.42231694,1,2,1,0,0,0,0,2,2,0,1,2,1.0614997,-0.08783987,1
0,0.0,0,0,-1.2367243,1,0,0,0,2,0,2,0,0,0,1,1,-0.32277724,-0.96205807,1
0,0.0,0,0,0.9621754,1,2,1,0,2,2,0,2,2,1,1,2,1.3971827,1.6036677,0
1,0.0,0,0,-1.2774446,1,0,0,2,0,0,0,0,0,0,0,3,-0.4490738,-0.98479426,0
0,0.0,1,1,-0.3815966,1,0,0,2,2,0,2,0,0,1,1,3,-0.23304018,-0.4410678,0
0,0.0,1,0,1.369379,1,2,0,0,2,2,0,2,0,1,1,0,0.20235063,1.0846862,0
0,0.0,0,0,-1.2774446,1,0,2,1,1,1,1,1,1,0,0,3,-1.5026531,-0.9987892,0
1,0.0,0,0,-0.54447806,1,2,1,0,2,0,0,2,0,0,1,2,0.7789942,-0.22344038,1
1,0.0,0,0,-0.8702409,1,0,1,2,0,2,0,0,0,0,1,0,0.4898415,-0.6561567,0
0,0.0,1,1,-0.992402,1,0,2,1,1,1,1,1,1,1,1,3,-1.4960059,-0.94340557,1
0,0.0,1,1,0.799294,1,2,1,2,2,2,0,0,2,0,0,0,1.1096917,1.1970649,0
1,0.0,0,0,-1.1960039,1,0,2,1,1,1,1,1,1,0,1,2,-1.479388,-0.9802912,0
0,0.0,1,1,0.7585736,1,0,1,2,2,0,0,0,0,0,1,0,0.47820893,0.76668835,0
1,0.0,0,0,-0.7073595,1,2,1,0,0,0,0,0,0,0,0,2,0.36188313,-0.50119734,1
1,0.0,1,0,1.2879384,1,2,1,0,2,2,0,0,2,0,1,2,0.9800716,1.6773949,0
0,0.0,0,0,0.18848851,0,1,0,0,0,2,0,0,2,0,1,1,-0.8163309,-0.35453779,0
1,0.0,0,0,-0.78880024,1,0,2,1,1,1,1,1,1,2,0,3,-1.4893587,-0.8998536,0
1,0.0,1,0,0.6771329,1,2,0,2,0,0,0,0,0,1,1,2,-0.31280646,0.15541548,0
0,0.0,0,0,0.5142514,1,2,1,0,0,2,0,2,2,1,1,0,1.2426355,1.083141,0
0,0.0,0,0,-0.5851984,1,0,1,0,0,0,0,0,0,0,1,2,0.21065961,-0.45656374,0
1,0.0,0,0,-1.2774446,1,2,1,0,0,0,0,0,0,0,1,2,0.330309,-0.9744416,1
1,0.0,1,0,1.4508197,0,1,0,2,0,2,0,2,2,2,1,0,-0.35435137,0.6677748,0
1,0.0,0,0,0.8807347,1,0,2,1,1,1,1,1,1,2,0,1,-1.4993294,-0.56209946,0
0,0.0,1,1,-0.3815966,1,0,1,0,2,2,0,0,2,0,1,0,0.78730315,-0.066825435,0
1,0.0,0,0,-0.62591875,1,0,1,0,0,2,0,0,0,0,1,2,0.39511907,-0.42751437,1
1,0.0,1,0,1.5729809,1,2,0,2,2,2,2,0,2,2,0,1,0.5197539,1.5210006,0
0,0.0,1,1,1.4100994,1,0,2,1,1,1,1,1,1,2,1,0,-1.5126239,-0.40131256,0
0,0.0,1,1,-0.74807984,1,2,1,0,0,0,0,2,0,0,1,2,0.66599196,-0.47592264,0
0,0.0,0,0,-1.2774446,0,1,0,0,0,0,0,0,0,0,1,3,-1.2949284,-0.9960299,1
0,0.0,0,1,1.247218,1,0,2,1,1,1,1,1,1,2,0,1,-1.5043149,-0.47097808,0
0,0.0,0,0,0.35136998,1,2,0,0,0,2,2,0,2,1,1,2,0.12756976,0.2627392,0
0,0.0,1,0,-0.62591875,1,2,1,0,0,0,0,2,2,0,0,2,0.9252323,-0.31001455,0
1,0.0,1,0,0.9621754,1,2,1,2,0,0,0,2,2,1,1,2,1.189458,1.4273186,0
0,0.0,0,0,-1.1145631,1,0,2,1,1,1,1,1,1,0,0,1,-1.4694172,-0.9649939,0
0,0.0,0,0,-1.2367243,0,1,0,2,2,0,0,0,2,0,1,2,-0.7365647,-0.97545695,1
0,0.0,1,0,-1.1960039,1,0,2,1,1,1,1,1,1,0,1,3,-1.5009913,-0.98302835,0
1,0.0,0,0,0.18848851,1,2,0,2,2,2,2,0,0,1,0,2,0.08934843,0.071247354,0
0,0.0,0,0,-0.1372744,1,0,0,2,2,2,0,0,2,0,1,0,0.13587874,-0.13748427,1
1,0.0,0,0,-0.992402,1,0,0,0,0,0,0,0,0,0,0,3,-0.70499057,-0.8593478,0
0,0.0,0,0,1.247218,1,2,1,0,2,2,2,2,2,0,1,1,1.4985523,2.0842404,0
0,0.0,1,1,-1.0331224,1,0,2,1,1,1,1,1,1,0,0,3,-1.4660935,-0.9372469,0
0,0.0,0,0,-1.1960039,1,0,1,0,2,0,0,2,2,0,0,2,1.0182929,-0.8780003,0
1,0.0,1,1,1.6137012,1,0,2,1,1,1,1,1,1,2,0,0,-1.454461,-0.34795973,0
0,0.0,0,0,-0.54447806,1,0,0,0,0,0,0,0,2,0,1,2,-0.28455588,-0.5247061,0
0,0.0,1,0,1.0843365,1,0,2,1,1,1,1,1,1,2,0,0,-1.5408745,-0.54040074,0
1,0.0,1,1,-1.2367243,1,0,1,0,0,2,2,0,2,0,0,1,0.83881885,-0.92351687,1
0,0.0,1,1,0.10704778,1,2,2,1,1,1,1,1,1,0,1,2,-1.2965903,-0.6177921,0
1,0.0,0,0,-0.74807984,1,0,2,1,1,1,1,1,1,0,0,1,-1.5009913,-0.8747996,0
0,0.0,0,0,-0.74807984,1,0,1,0,0,2,0,0,0,0,0,2,0.35191235,-0.55448395,1
